Title,Content,Answer 1,Answer 2,Answer 3,Question link,,,,,,,,,,,,,,,,,,,,
Graduation in/from/at,"کدوم حرف اضافه به همراه graduation میاد؟ in/from/at این جمله رو جایی خوندم: After his graduation in the field of medicine at Harvard University,he has offered a great job.از لحاظ گرامری این جمله درسته؟ نباید حرف اضافه یfrom به جای at استفاده بشه؟اینطوری:After his graduation in the field of medivine from Harvard University,hewas offered a great job.","اره! جمله دومی بهتره. حالا اگه ما بیایم in the field of medicine رو حذف کنیم, تفاوت بین دو جمله پررنگ میشه . his graduation at Harvard  احتمالا برای ذهن مخاطب صحنه مراسم فارغ‌التحصیلی  که توی هاروارد اتفاق افتاده رو رسم میکنه. احتمالا نویسنده با عبارت in the field of medicine براش یک انحرافی به وجود اومده به طوری که عبارت ،این مفهومو He studied medicine at Harvard با خودش به همراه آورده .",,,https://english.stackexchange.com/questions/574027/graduation-in-from-at,,,,,,,,,,,,,,,,,,,,
کلمه یا عبارتی برای توصیف چیزی که به عنوان بخشی از روتین زندگی اتفاق می افته.,"کلمه یا عبارتی برای توصیف چیزی که به عنوان بخشی از روتین زندگی اتفاق می افته. برای توصیف چیزی که بخشی از یک روتین معمولیه و اتفاق افتادنش حتمیه به یک کلمه یا عبارت نیاز دارم.توضیحش سخته ولی امیدواردم مثالی که میزنم منظورمو برسونه:)داستانیو  که از نگاه یک گربه خونگی هستش تعریف میکنم که حالا صاحب خونه برای گرفتن مواد غذایی میره و گربه تو خونه منتظر برگشتن صاحبش به همرا غذا هست. ازنگاه گربه :""ناراحتی که هر هفته تو این سی دقیقه تنهایی تجربه میکردم فقط با {کلمه/عبارت}قابل تحمل میشد.""","وقتی من این جمله رو خوندم (بخشی از یک روتین معمولیه و اتفاق افتادنش حتمیه)، کلمه ای که با این توصیف بیشترین سازگاری رو داره ""predictable"" هست. برای شرایطی که گفتی certaintyو کلمات مترادف دیگه ای    Reliability و  anticipation وجود دارن . برای معنی عام هم میشه از by the promise of food استفاده کرد ، نه به این معنی که صاحب خونه وعده داده ، بلکه نتیجه اونقدر قطعیه که انگار سرنوشت قول داده.",,,,,,,,,,,,,,,,,,,,,,,
منظور از  offence can scarcely be visited on the quantity چیه,"منظور از  offence can scarcely be visited on the quantity چیه؟ متن کامل Friend, be not tedious,"" said the Rajah of Travancore to a Christian missionary, in the sixteenth century, ""remember life is short."" I have endeavoured to pay due attention to this admirable advice; and if what I have written be wearisome, the offence can scarcely be visited on the quantity.
از Edward Sullivan",معنیش این میشه که شاید اون چیزیو که نویسنده نوشته خسته کنده باشه ولی به خاطر تعداد {کلمات}نیسته بلکه میتونیم این داستانو بیشتر به محتوای کلمات یا چیزای دیگه ربط داد.,,,https://english.stackexchange.com/questions/573966/what-is-meant-by-offence-can-scarcely-be-visited-on-the-quantity,,,,,,,,,,,,,,,,,,,,
تفاوت بین look at و look over چیه؟,"تفاوت بین look at و look over چیه؟این جمله رو خوندم ""He put a hand on Bran's shoulder, and Bran looked over at his bastard brother.""",,,,https://english.stackexchange.com/questions/539993/what-is-the-difference-between-looked-at-and-looked-over-at,,,,,,,,,,,,,,,,,,,,
برای فردی که دروغ میگه چه صفتی به کار گرفته میشه؟,برای فردی که دروغ میگه چه صفتی به کار گرفته میشه؟,Calculating(خوب در برنامه ریزی امور به گونه ای که مزیتی را برای شما به همرا داشته باشد ولی به دیگران توجه نکند,,,,,,,,,,,,,,,,,,,,,,,
عبارتی وجود داره برای قولی که بهش عمل نشده؟ ,گاهی قول هایی میدیم که میدونیم نمیتونیم بهشون عمل کنیم .عبارتی وجود داره برای قولی که بهش عمل نشده؟ ,empty promise برای قول هایی که هیچ جوره براورد نمیشوند,,,https://english.stackexchange.com/questions/573576/is-there-a-word-or-phrase-for-promises-that-cant-be-kept/573577#573577,,,,,,,,,,,,,,,,,,,,
چه طوری میشه با یک جنبه مثبت ادمویو که تصادفی منو گمراه کرده رو توصیف کرد؟,"چه طوری میشه با یک جنبه مثبت ادمویو که تصادفی منو گمراه کرده رو توصیف کرد؟
یک سناریو رو در نظر داشته باشین که توش دو نفر دارن بحث میکنن:
A: Did you go to the shops?
B: No, it was closed even though you said it would be open
A: Oh no, I misled you!
B: No, you didn't mislead me, you just ___ me.
اینجا درسته که B اشتباه کرده ولی A رو از قصد گمراه نکرده و در هر حال A میخواد از کمکش قدردانی کنه.","من اینطوری میگم:
You just made an honest mistake. یا
You just made a well-intentioned mistake.
You just made an unintentional mistake. این جمله جنبه قدردانی رو بیشتر نشون میده
_
misinformed کلمه مناسبیه برای  شرایطی که موضوع سو قصد وجود ‌نداشته
_
می‌تونی بگی
""Don't worry about it"" یا ""No problem"". البته برای حالت های رسمی
_
من خودم شخصا تو گفت و گوی معمولی میگم که ""you acted in good faith and to the best of your knowledge"" که ممکنه خیلیا بگن زیادی رسمیه
_
اگر فقط دنبال یک کلمه ای از mistakenاستفاده کن، اینطوری که تو منو گمراه نکردی فقط اشتباه کردی که همه انسان ها اشتباه میکنن.",,,https://english.stackexchange.com/questions/574048/how-to-positively-describe-somebody-who-misled-you-by-accident,,,,,,,,,,,,,,,,,,,,
ایا کلمات intresting و pleasing به هم وابسته (همبسته)یا مشابه اند؟,ایا کلمات intresting و pleasing به هم وابسته (همبسته)یا مشابه اند؟کسی میدونه؟,,,,https://english.stackexchange.com/questions/574232/are-the-words-interesting-and-pleasing-correlated-or-similar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"اگه عکس متعلق به یک نفر باشه میتونیم بگیم “Send me a picture of Sally's”, “This is a picture of Sally's”؟","اگه عکس متعلق به یک نفر باشه میتونیم بگیم “Send me a picture of Sally's”, “This is a picture of Sally's”؟",نه باید  بگی of sally یعنی این عکس sally رو نشون میده,,,https://ell.stackexchange.com/questions/296674/if-picture-belongs-to-someone-can-we-say-send-me-a-picture-of-sallys-thi,,,,,,,,,,,,,,,,,,,,
,چه شکلی رفتار کاربر برنامه ای رو توی یک سناریو گزارش کنیم؟,,,,https://ell.stackexchange.com/questions/156392/how-to-report-the-behavior-of-the-user-of-the-program-in-a-scenario,,,,,,,,,,,,,,,,,,,,
به نظرتون در “600% smaller” استفاده از درصد درسته؟,به نظرتون “600% smaller” استفاده از درصد درسته؟,بی معنه.هیچی نمیتونه بیشتر از 100% باهوش باشه,زیاد منطقی نیست ولی بیشتر اوقات معنی شش بار کوچک تر از اندازه مد نظر مییده. اگه  گوزن  600% بزرگ تر از  سگه باشه بعضی ها که کاربرد درصد درست میدونن فکر میکنن سگ 600 یلر کوچیک تر از گوزن هست ,,https://english.stackexchange.com/questions/573990/is-this-the-correct-use-of-percentages-600-smaller,,,,,,,,,,,,,,,,,,,,
"""I look forward"" یا ""I'm looking forward""؟","
""I look forward"" یا ""I'm looking forward""؟
کدوم یکی رو باید بگم:
I'm looking forward to our meeting.

یا

I look forward to our meeting.","هر دوتاش درست هستن.ولی من  خودم بیشتر ""I look forward to..استفاده میکن کوتاه تره",,,https://ell.stackexchange.com/questions/3918/i-look-forward-or-im-looking-forward,,,,,,,,,,,,,,,,,,,,
اگه در مورد سلامتی کسی حرف میزنیم طبیعه که این دوتا جمله رو باهم بگیم؟,"اگه در مورد سلامتی کسی حرف میزنیم طبیعه که این دوتا جمله رو باهم بگیم؟نیشه اول جمله در مورد سلامتی خود فرد باشه  مثل این   he is catching a cold'
There is something wrong with me, I don’t feel well.

There is something wrong with me, I don’t feel so good.

There is something wrong with me.(می‌تونه معنی اینو بده که فرد سرما خورده؟)",وقتی در مورد اینکه حس خوبی ندارم در یک مناسبت خاص صحبت میکنیم معمولا از  present continuous استفاده میکنیم.I am not feeling well,,,https://ell.stackexchange.com/questions/296823/there-is-something-wrong-with-me-i-don-t-feel-well-there-is-something-wrong,,,,,,,,,,,,,,,,,,,,
کسی میدونه معنی at the end چی میتونه باشه؟,کسی میدونه معنی at the end چی میتونه باشه؟ من در مورد ساختار های معکوس میخوندم و این جمله رو دیدم من متوجه معنیه at one end نمیشم. No sooner had the paint dried at one end than it needed repainting,,,,https://ell.stackexchange.com/questions/296824/what-is-the-meaning-of-at-one-end,,,,,,,,,,,,,,,,,,,,
I can’t give you anything but love,"اینطوری که من متوجه شدم ضمایر شخصی اغلب در زبان انگلیسی استفاده میشن اما در این جمله but my love... ننوشته،چرا؟ این کلمه اضافیه؟
I can’t give you anything but love",ما گاهی اوقات از ضمیر شخصی استفاده میکنیم ولی لازم نیست,,,https://ell.stackexchange.com/questions/296852/i-can-t-give-you-anything-but-love,,,,,,,,,,,,,,,,,,,,
"ا""push something on someone""ین جمله به معنیه ""چیزی رو به کسی که بهش نیاز نداره بفروشیم""ایا درسته؟","ا""push something on someone""ین جمله به معنیه ""چیزی رو به کسی که بهش نیاز نداره بفروشیم""ایا درسته؟ متن کامل:The salesman was so slick that he managed to push a totally useless thing on a few people.",یک عبارت مشخص نیست بهتره بجاش از force something on someone استفاده کنی,,,https://ell.stackexchange.com/questions/296848/is-it-correct-and-natural-to-say-push-something-on-someone-meaning-to-sell-som,,,,,,,,,,,,,,,,,,,,
"""Pretty"" در مقابل ""quite""","ایا تفاوتی بین pretty و quite در جملات زیر است؟

I am pretty good at playing soccer.

I am quite good at playing soccer.

How are you?
I am quite well.

How are you?
I am pretty well.

دلیلی که میپرسم اینه که در ایتالیایی ترجمه pretty و quite میشهpiuttosto وand abbastanza,
که معنیشون خیلی شبیه هم اند","quite هم معنی با very هست و prettyb به تن صدای طرف بستگی داره معنیش تو مایه های however یا not very هست.میدونم مضخرف به نظر میرسه  و متضاد هستن ولی وقتی میشنوینش تفاوت میفهمین.مثل Hey Nick! How are you?
Pretty good....I guess...

Is the job finished?
Pretty finished, yeah.",,,https://ell.stackexchange.com/questions/1122/pretty-versus-quite,,,,,,,,,,,,,,,,,,,,
“Congratulations on …” یا “congratulations for …”?,"من داشتم با دوستم چت میکردم و اینو نوشتم
Congratulation on being selected in TCS.
بعدش فکر کردم و گفتم باید on باشه به جای for?
من فکر کردم با on معنی ""Congratulation on the occasion of being selected in TCS.""
و اگه از for استفاده میکردم میشد  ""Congratulation for being selected in TCS.""
درسته؟","اسم
(congratulations)
words expressing one’s praise for an achievement or good wishes on a special occasion:(تبریک گفتن  به کسی)
our congratulations to the winners

[as exclamation]:
congratulations on a job well done!

[mass noun] the action of expressing congratulations:
he began pumping the hand of his son in congratulation",,,https://ell.stackexchange.com/questions/1132/congratulations-on-or-congratulations-for,,,,,,,,,,,,,,,,,,,,
"چگونه می تونیم ""pan"" و ""pen""  متفاوت تلفظ کنیم ؟",به عنوان یک پرتقالی من هردوتارو یک جور تلفظ میکنم.چطور باید  بیان بشن که شبیه هم نشه تلفظشون ؟,"فکر کنم pan تلفظش نزدیک [æ]  و [a] ست در پرتقالی تلفظ a مثل این کلمه هیت""pacto.",,,https://ell.stackexchange.com/questions/380/how-to-correctly-pronounce-pan-and-pen-differently,,,,,,,,,,,,,,,,,,,,
به نظرتون میتونیم make با let در این نوشته ها به جای هم به کار ببریم؟,"Please don't make me feel alone.

Please make me understand what you mean to say.
ایا میشه از let به جای make در همه موارد استفاده کرد؟
یک سوال دیگه اگه بخوایم گفتارمونو رو تغییر بدیم میشه جمله اول این شکلی نوشت

You are requested not to let me feel alone.
",make و let بعضی جاها معنی متفاوتی میدن و قابل جابه جایی هم نیستن.مثل این مثال Don't make me feel alone..حالا اگه نمیخوای اونو ترک کنی چون باعث تنهاییت میشه ابیشتر اینطوری میگن Please don't leave me alone.,,,https://ell.stackexchange.com/questions/1157/can-we-substitute-make-with-let-in-certain-contexts,,,,,,,,,,,,,,,,,,,,
تفاوت بین saw و show ,"I saw her yesterday

یا

I show her yesterday.

2)

Did you saw him the pictures?

یا

Did you show him the pictures?",sawگذشته ی see هست و show هم یک کلمه جداست  به معنیه cause somebody else to see(باعث بشیم یکی دیگه ببینه),,,https://ell.stackexchange.com/questions/178038/difference-between-saw-and-show,,,,,,,,,,,,,,,,,,,,
چرا این همه فعل در این جمله ی این کتاب اومده؟,"There is a bird on the lawn that I think must be a nightingale come over on the Cunard or White Star Line.
بهتر نیست این شکلی بنویسه:
""there is a bird on the lawn that I think must be a nightingale that come over on the Cunard or White Star Line.""
ایا این شکل برای بومی ها رایجه؟","Come 'اینجا یک فعل محدود نیست ، بلکه یک فعل ماضی است که به عنوان صفتی برای تغییر' nightingale'استفاده می شود.میشه این شکلی نوشت There's a bird on the lawn that I think must be a nightingale that is come over on the Cunard or White Star Line.نکته غیرمعمول در این جمله استفاده از فعل ماضی ""Come"" به عنوان صفتی برای شخص (یاnightingale  آمده است. این استفاده از ""come"" در حال حاضر قدیمی است",,,https://ell.stackexchange.com/questions/178089/why-so-many-verbs-in-this-sentence-in-the-published-book,,,,,,,,,,,,,,,,,,,,
معنیه Graphic language چیه؟,"من یعضی از دیکشنری هارو برای graphic چک کردم مثلا این معنیه از دیکشنری کمبریچ هست
very clear and powerful:
a graphic description/account
He insisted on describing his operation in graphic detail while we were eating lunch
ولی هنوز معنیه graphic language در این جمله نفهمیدم
WARNING: This story contains graphic language.
چرا این زبان graphic نام داره؟ و ریشه اون چیه؟","graphic معنیه very clear and powerful هم میتونه بده ولی اینروزا کمتر استفاده میکنن از این معنی بیشتر ایم معنی هارو  میده.graphic
depicted in a realistic or vivid manner:
graphic sex and violence.
graphic
sexually explicit",,,https://ell.stackexchange.com/questions/105960/what-s-does-graphic-language-mean,,,,,,,,,,,,,,,,,,,,
didn't use در مقایسه با used not to,"توی همه ی کتابهای درسی که استفاده کردم اشاره ای به ساختار used not to نشده ، توی این حالت که شخصی مدتی کاریو انجام نداده ، اما شروع به انجامش کرده. به مثالای زیر توجه کنین:
1-He didn't use to do a lot of experiments.
2-He used not to do a lot of experiments

مثال (2) از لحاظ گرامری درسته؟ اگر آره ، آیا تفاوت عملی بین (1) و (2) وجود داره؟",,,,https://english.stackexchange.com/questions/575211/didnt-use-to-vs-used-not-to,,,,,,,,,,,,,,,,,,,,
"برای مقایسه وزن( less,fewer) کدوم یکی به کار میره؟","توی این ویدیوی یوتیوب(this Youtube video) سوال زیر ساعت 4:20 پیت میشه: کدوم یکی از این موارد درسته؟
The baby weighed fewer than 2 pounds at birth.
یا
The baby weighed less than 2 pounds at birth.
لوسی توی ویدئوش گفت که جمله درست، اولیه. این باعث بحث های داغی توی خانوادمون شد و یکی از اعضا با نظر لوسی مخالفه.
 آیا لوسی اینجا درست گفته؟","""Fewer""زمانی استفاده می شود که تعداد واقعی اجسام قابل اندازه گیری باشد و less زمانی استفاده می شود که مقدار به راحتی قابل اندازه گیری نباشد",,,https://english.stackexchange.com/questions/575212/less-or-fewer-for-comparison-of-weight,,,,,,,,,,,,,,,,,,,,
گفتن stealing time به حالت اصطلاحی.,حالت اصطلاحی برای stealing time چیه ؟! اگر که شخص خیلی مشغوله و میخواد دزدکی روی چیزی کار کنه.,,,,https://english.stackexchange.com/questions/575051/the-idiomatic-way-of-saying-stealing-time,,,,,,,,,,,,,,,,,,,,
Downright lying یا Outright lying?,کسی که بدون هیچ شرمندگی و به راحتی دروغ می گه رو میخوام توصیف کنم. کسی که دروغ می گه و آگاهی داره که اینکارو انجام میده و میدونه که بقیه هم از این داستان خبر دارن اما اهمیتی نمیده. حالا من باید بگم Downright lying یا Outright lying,,,,https://english.stackexchange.com/questions/574260/downright-lying-or-outright-lying,,,,,,,,,,,,,,,,,,,,
تغییر واکه کالیفرنیا(California Vowel ) از چه زمانی آغاز شد؟,کی تغییر California Vowel Shift آغاز شد: به محض اینکه کالیفرنیا توسط انگلیسی زبان ها مورد احاطه قرار گرفت ؟ یا  اینکه بعداً توسعه پیدا کرد؟,تغییر واکه های کالیفرنیایی برای اولین بار در دهه 80 توسط زبان شناسان مورد توجه قرار گرفت,,,https://english.stackexchange.com/questions/573774/when-did-the-california-vowel-shift-begin,,,,,,,,,,,,,,,,,,,,
چه شکلی یک صفت میتونه به عنوان یک قید عمل کنه؟,"Yet because the immediate effect of the medicine is to make the patient feel rapidly better and she is not told what might happen later,she goes home happy.
در نیمه آخر این جمله - ""happy"" یک جورایی مثل ""happily"" استفاده میشه، اما چه شکلی میشه از این روش استفاده کرد ""توی چه شرایطی و چه شکلی"" میتونیم صفتیو در پایان  جمله اینطوری قرار بدیم ؟","کلمه ی happy برای sheهستبه. عبارت دیگر ، صفتی است که وضعیت روحی بیمار را توصیف می کند. در واقع ، یک ویرگول در متن وجود ندارد.و همهی پاراگراف از because تا later پرانتز است پس اصل جمله ""Yet she goes home happy."" اینه  و کاملا مشخصه به زن اشاره داره happy.",,,"https://english.stackexchange.com/questions/574832/how-can-an-adjective-function-as-an-adverb
",,,,,,,,,,,,,,,,,,,,
فعل هایی که استفاده میشن به همراه کلمه dumbbell,"کنجکاوم که با کلمه ""dumbbell"" چه فعلی باید استفاده شه. یک سری از منابع فعل ""to lift"" رو پیشنهاد میدن. اما منظور من بلند کردن و پایین آوردن دمبل به صورت مکرر به عنوان یک تمرینه. به نظر من ""بلند کردن دمبل(to lift dumbbell)"" به معنی ""بلند کردن آن برای یک باره ، نه بلند کردن و پایین آوردن مکرر اونه ، مانند زمانی که وزنه برداران وزنه می زنن. به نظر میرسه که زبان انگلیسی از یک فعل تثبیت شده برای این مفهوم استفاده نمیکنه. هیچکس ایده ای داره؟
","lift دسته و برای weights استفاده میشه.llift وقتی تنها میاد به چندین بار تکرار اساره داره در کل lift  به تنهایی هم استفاده میشه ""do you even lift"".",,,https://english.stackexchange.com/questions/574940/verb-used-with-the-word-dumbbell,,,,,,,,,,,,,,,,,,,,
چه شکلی میشه گفت you can wear a garment by itself؟,"نمیتونم تشخیص بدم که آیا این جمله خوبه:(دارم در مورد یک مدل تاپ مینویسم)
It is a versatile piece that can be worn by itself or as an overshirt.""
سوال اول: آیا versatile کلمه درستیه اینجا؟
سوال دوم: آیا میشه به garment گفت piece؟ یا اینکه ""piece of clothing"" مناسب تره؟
سوال سوم: آیا گفتن you can wear a thing by itself اوکیه؟
چیزی که  میخواهم بهش برسم اینه که میتونین این لباسو به عنوان پیراهن یا یک پیراهن بلند بپوشین. آیا ""by itself"" روش صحیحیه برای گفتن چیزی که منظورمه؟
متشکرم",به نظر من درسته.ولی از piece معمولا  استفاده نمیشه,,,https://english.stackexchange.com/questions/575174/how-to-say-that-you-can-wear-a-garment-by-itself,,,,,,,,,,,,,,,,,,,,
تفاوتی که بین معنی shine و مترادف هاش وجود داره.,"چه تفاوتی بین shine, gleam, glow, glint, glimmer, glisten, sparkle, glitter, beam, glaze, luster, and shimmer وجود داره؟",,,,https://english.stackexchange.com/questions/575153/difference-between-the-meaning-of-shine-and-its-synonyms,,,,,,,,,,,,,,,,,,,,
چه کلمه ای مترادف right و شبیه به rido هسته؟,یک کلمه وجود دارد که شبیه rido هست و به معنی right عه. توی یک فیلم شنیدمش. چیه؟,"شبیه rido نیسته بیشتر به نظر میرسه righto هست.righto
A. int. colloquial. Expressing acknowledgement, assent, or compliance; ‘OK!’, ‘that's fine’, ‘agreed’. Cf. righty-ho int.",,,"https://ell.stackexchange.com/questions/298005/what-is-the-word-that-is-synonym-to-right-and-sounds-like-rido
",,,,,,,,,,,,,,,,,,,,
"چه تفاوتی بین  having said that
و despite of  وجود داره؟","نمیتونم تفاوتی که بین having said that و despite of وجود داره رو درک کنم.
1- I like John as a person. Having said that, I don’t like his attitude.

2- I like John as a person despite my not liking his attitude.
آیا تفاوتی بین این دو تا جمله وجود داره؟","هر دو ""having said that"" و ""despite"" دلالت بر این دارند که آنچه فرد بعدی می خواهد بگوید در تضاد یا مخالف عبارت قبلی است.",,,https://english.stackexchange.com/questions/448970/difference-between-having-said-that-despite-of,,,,,,,,,,,,,,,,,,,,
hold my  sake چه معنی میده؟,معنی hold my sake چیه؟ خیلی وقتا میبینم که توی میم های اینترنت ازش استفاده میشه ولی معنی که میدرو نمیفهمم.,به نظر می رسد این بازی در اصطلاح آبجو من را نگه دارید. sake در ژاپن معنی هر نوع نوشیدنی الکل داری رو میده,,,https://english.stackexchange.com/questions/574374/what-does-hold-my-sake-mean,,,,,,,,,,,,,,,,,,,,
اصطلاحه ! I don't give a ship ,"کسی میتونه معنی اصطلاح i don't give a ship رو توضیح بده؟!
ممنون میشم.",,,,https://english.stackexchange.com/questions/575093/phrase-i-dont-give-a-ship,,,,,,,,,,,,,,,,,,,,
آیا کلمه ای وجود داره برای توصیف کسایی که از بچه های کوچیک برای جلب همدردی استفاده می کنن( از این راه برای خودشون سود کسب می‌کنن)؟,"برای مثال، گدا ها از بچه ها برای دریافت کردن پول بیشتر استفاده می کنن. افرادی که فکر می کنن به خاطر داشتن کودک می تونن با مسائل کنار بیان. این کلمه  میتونه صفت یا اسم باشد.",,,,https://english.stackexchange.com/questions/575186/is-there-a-word-for-people-who-use-children-to-gain-sympathy,,,,,,,,,,,,,,,,,,,,
illuminatrix چه معنی میده؟,"
 وقتی در حال خوندن کتاب game's art بودم جمله ای رو دیدم که این کلمه توش اومده بود :
Feeling down? Bring the sunshine inside with Henderson’s new Illuminatrix. (Source, at the bottom of page 1)
 توی گوگل سرچش کردم اما به نظر می رسه چیزی مطابق با این جمله وجود نداره. آیا یک غلط املاییه (it looks so similar to ""illumination) یا اصلا وجود خارجی داره؟","""-trix"" معادل زن ""-tor"" است. به آن پسوند فعال می گویند و از لاتین آمده است. گلادیاتریکس یک گلادیاتور زن است و احتمالاً یک illuminatrix یک روشن کننده زن است. اونا تذهیب متون کتاب مقدس انجام میدادن نمیدونم الانم کار میکنن یا نه",,,https://english.stackexchange.com/questions/575176/what-does-illuminatrix-mean,,,,,,,,,,,,,,,,,,,,
"""for"" یا ""of"" یا ""to?""","کدوم جمله رو باید استفاده کنم؟
I learned about the techniques of creating an AD.

I learned about the techniques for creating an AD.

I learned about the techniques to create an AD.
",در اینجا for مناسب تره.من فکر میکنم تکنیک ها هدفشون درست کردن AD هست تا روند درست کردن. ولی اگه مردم مخالف هم باشن من تعجب نمیکنم,,,https://ell.stackexchange.com/questions/296513/do-i-use-for-or-of-or-to,,,,,,,,,,,,,,,,,,,,
"""spend a small fortune” vs “pay through the nose”","""spend a small fortune” vs “pay through the nose”
آیا فرقی بین این دوتا عبارت هست؟
تعاریف دیکشنری کمبریج:
• a small fortune: a large amount of money(یک عالمه پول)

• pay through the nose: to pay too much money for something(ولخرجی )","شما می توانید ثروت کمی (مقدار زیادی پول) برای چیزی بپردازید ، و این ممکن است  قیمت مناسب یا عادلانه برای آن چیز باشد:I pay a small fortune each month to live in Manhattan, but it's worth it for the view from my apartment.

I paid a small fortune to put my son through college, and now he's a drug addict. ولی  Paying through the nose معنیه زیادی پول دادن برای چیزی رو میده معنی متفاوتی دارن.I paid through the nose to get my car repaired overnight. $2000 just to fix a broken window – can you believe it? (I could have got it done for $150 if I had waited until Monday).",,,https://ell.stackexchange.com/questions/296885/spend-a-small-fortune-vs-pay-through-the-nose,,,,,,,,,,,,,,,,,,,,
کدوم اتفاق دیشب افتاد,"این جمله یعنی ما دیشب رفتیم رستوران یا اینکه جین بهمون دیشب رستوران پیشنهاد کرد
We went to the restaurant Jane recommended last night.","مبهمه.حالا فرض کنم شما دیشب به رستوران رفتین حدسم اینه که 1-مردم عصر ها به رستوران میروند 2-اگه دیشب بهتون پیشنهاد دادن خب زمان زیادی برای رفتن تداشتین (از اون زمان).ولی افزودن یا تغییر یک کلمه میتونه تفسیر عوض کنه Last night, before we left, I asked Jane about where we should get breakfast when we arrive in Paris. She told me about this great little restaurant that serves coffee and croissants and is close to the station. We went to the restaurant Jane recommended last night.

We went to the breakfast bar Jane recommended last night.",,,https://ell.stackexchange.com/questions/296581/which-have-happened-last-night,,,,,,,,,,,,,,,,,,,,
رنگ ابی چه معنی میده؟,"رنگ ابی چه معنی میده؟
من گیج میشم وقتی مردم میگن آبی.چون در زبان تایلندی آبی تیره با آبی روشن فرق داره و کلمه های متفاوتی دارن،به نظرتون در انگلیسی یکی اند یا متفاوت؟",آره. هر دو از انواع آبی در انگلیسی هستند,,,https://ell.stackexchange.com/questions/296300/what-does-blue-color-mean,,,,,,,,,,,,,,,,,,,,
"Write 'in' A4 sheet"" یا ""Write 'on' A4 sheet""?","Write 'in' A4 sheet"" یا ""Write 'on' A4 sheet""?",sheet اسم قابل شمارش هست Write on A4 sheets,,,https://ell.stackexchange.com/questions/296026/write-in-a4-sheet-or-write-on-a4-sheet,,,,,,,,,,,,,,,,,,,,
“complete symphony چه معنی میده؟,"“complete symphony چه معنی میده؟
من این پاراگراف در مورد بتهوون می‌خوندم
Some musicologists suggest that, as his hearing worsened, Beethoven favoured lower and middle-range notes in his compositions and began to use high notes again only once he was totally deaf, drawing on memory and imagination. But, looking at the range of pitches used in the final complete symphony, Albercht dismisses that theory: “ I don’t think it holds. Otherwise, what do you do with the piccolo in the Ninth Symphony — up there on top — and the contrabasses down below? All the registers are there. He could hear them with his innner ear. He was amazing.
چه معنی می‌تونه بده؟",بتهوون موقع مرگش روی دهمین سمفونیش کار میکرده ولی تمومش نکرده پس اخرینسمفونی کاملش میسه نهمی که به پایان رسوندش,,,https://ell.stackexchange.com/questions/296814/what-does-a-complete-symphony-mean,,,,,,,,,,,,,,,,,,,,
تفاوت بین letter و character چیه؟,"کسی میتونه تفاوت بین letter و character بهم بگه؟
چیزی که من پیدا کردم:
letter is the basic unit of alphabet and
character is a symbol.","براساس دیکسنری A character is a typographical symbol. For example, any of these could be classified as characters: $ A m ; * 3 +( نماد تایپی)

A letter is a symbol corresponding to a letter in an alphabet, such as M or G.(نماد مربوط به یک حرف در یک الفبا است)",,,https://ell.stackexchange.com/questions/55389/what-is-the-difference-between-a-letter-and-a-character,,,,,,,,,,,,,,,,,,,,
ایا راهنمایی برای استفاده از The هنگام اشاره به نام دانشگاه ها هست یا نه؟,"ایا راهنمایی برای استفاده از The هنگام اشاره به نام دانشگاه ها هست یا نه؟
این جمله هارو در نظر بگیرید:
This book is an outgrowth of our involvement in teaching … at the Massachusetts Institute of Technology.

This book is an outgrowth of our involvement in teaching … at Massachusetts Institute of Technology.
متن دوم اشتباه به نظر میاد بخاطر The
حالا این جمله هارو در نظر بگیرید:
This book is an outgrowth of our involvement in teaching … at the MIT.

This book is an outgrowth of our involvement in teaching … at MIT.
در اینجا جمله با The اشتباه به نظر میاد",,,,https://ell.stackexchange.com/questions/296825/is-there-a-guide-for-using-the-article-the-or-not-when-referring-to-a-universi,,,,,,,,,,,,,,,,,,,,
"""to the extent that"" در مقایسه با""to the extent where","""to the extent that"" vs ""to the extent where
تفاوتی بینشون میبینین؟
To the extent where education is concerned, no major issues were reported.

To the extent that education is concerned, no major issues were reported.",,,,,,,,,,,,,,,,,,,,,,,,
"استفاده از ""a"" دو بار توی یک جمله ساده","نمیتونم بفهمم کدومشون درسته:
I am a student and journalist.

I am a student and a journalist
میشه لطفاً کمکم کنین! میدونم احتمالاً سوال ضعیفه:(",,,,https://english.stackexchange.com/questions/575209/using-a-article-two-times-in-a-simple-sentence,,,,,,,,,,,,,,,,,,,,
چه تفاوتی بین Vibe و Vibes وجود داره ؟,"،Gangsta Vibe یا Gangsta Vibes
 کدوم درست تره؟ و تفاوت Vibe و Vibes چیه؟ با تشکر",,,,https://english.stackexchange.com/questions/575200/difference-between-vibe-and-vibes,,,,,,,,,,,,,,,,,,,,
all the best of luck in....?,"داشتم فکر میکردم که درسته که بگیم:
 wish the team all the best of luck in…
 درسته؟",,,,https://english.stackexchange.com/questions/575200/difference-between-vibe-and-vibes,,,,,,,,,,,,,,,,,,,,
